movieId,tmdbId,positive_probability,negative_probability,num_reviews,positive_percent,negative_percent
2764.0,912.0,1.0,0.0,2,100.0,0.0
2771.0,17707.0,1.0,0.0,1,100.0,0.0
2772.0,9781.0,0.0,1.0,1,0.0,100.0
2775.0,13817.0,0.0,1.0,1,0.0,100.0
2779.0,12185.0,1.0,0.0,1,100.0,0.0
2782.0,28501.0,1.0,0.0,3,100.0,0.0
2784.0,25319.0,0.5,0.5,2,50.0,50.0
2788.0,9267.0,0.0,1.0,1,0.0,100.0
2789.0,10766.0,0.6666666666666666,0.3333333333333333,3,66.67,33.33
2790.0,10768.0,0.6666666666666666,0.3333333333333333,3,66.67,33.33
2791.0,813.0,0.75,0.25,4,75.0,25.0
2792.0,2665.0,0.0,1.0,2,0.0,100.0
2793.0,9406.0,0.0,1.0,1,0.0,100.0
2794.0,11418.0,0.0,1.0,1,0.0,100.0
2795.0,11153.0,1.0,0.0,1,100.0,0.0
2797.0,2280.0,1.0,0.0,1,100.0,0.0
2801.0,39780.0,1.0,0.0,1,100.0,0.0
2802.0,10396.0,0.0,1.0,1,0.0,100.0
2803.0,9944.0,1.0,0.0,1,100.0,0.0
2804.0,850.0,1.0,0.0,2,100.0,0.0
2806.0,10342.0,0.0,1.0,1,0.0,100.0
2808.0,9349.0,0.0,1.0,1,0.0,100.0
2810.0,10494.0,1.0,0.0,5,100.0,0.0
2815.0,11037.0,1.0,0.0,1,100.0,0.0
2819.0,11963.0,1.0,0.0,2,100.0,0.0
2822.0,9096.0,1.0,0.0,1,100.0,0.0
2826.0,1911.0,1.0,0.0,3,100.0,0.0
2828.0,17709.0,0.0,1.0,1,0.0,100.0
2829.0,37718.0,1.0,0.0,1,100.0,0.0
2840.0,10307.0,1.0,0.0,1,100.0,0.0
2841.0,11601.0,1.0,0.0,1,100.0,0.0
2847.0,43832.0,1.0,0.0,3,100.0,0.0
2856.0,28295.0,1.0,0.0,1,100.0,0.0
2858.0,14.0,1.0,0.0,3,100.0,0.0
2859.0,24128.0,1.0,0.0,2,100.0,0.0
2862.0,9453.0,0.5,0.5,4,50.0,50.0
2863.0,704.0,1.0,0.0,1,100.0,0.0
2866.0,24153.0,1.0,0.0,1,100.0,0.0
2867.0,11797.0,1.0,0.0,2,100.0,0.0
2871.0,10669.0,0.8,0.2,5,80.0,20.0
2872.0,11527.0,1.0,0.0,2,100.0,0.0
2875.0,1049.0,1.0,0.0,1,100.0,0.0
2876.0,28032.0,0.0,1.0,1,0.0,100.0
2877.0,11326.0,1.0,0.0,1,100.0,0.0
2878.0,28377.0,0.0,1.0,1,0.0,100.0
2881.0,10398.0,0.6666666666666666,0.3333333333333333,3,66.67,33.33
2890.0,6415.0,0.5,0.5,2,50.0,50.0
2893.0,10381.0,1.0,0.0,1,100.0,0.0
2896.0,60285.0,0.5,0.5,2,50.0,50.0
2898.0,10349.0,1.0,0.0,1,100.0,0.0
2899.0,42518.0,1.0,0.0,1,100.0,0.0
2901.0,9638.0,1.0,0.0,2,100.0,0.0
2902.0,10576.0,1.0,0.0,3,100.0,0.0
2903.0,12662.0,1.0,0.0,1,100.0,0.0
2905.0,11712.0,1.0,0.0,1,100.0,0.0
2906.0,12618.0,0.0,1.0,1,0.0,100.0
2908.0,226.0,1.0,0.0,2,100.0,0.0
2915.0,9346.0,0.0,1.0,1,0.0,100.0
2916.0,861.0,1.0,0.0,4,100.0,0.0
2917.0,14412.0,1.0,0.0,1,100.0,0.0
2921.0,11901.0,0.75,0.25,4,75.0,25.0
2922.0,4929.0,1.0,0.0,3,100.0,0.0
2927.0,851.0,1.0,0.0,1,100.0,0.0
2929.0,18254.0,0.0,1.0,1,0.0,100.0
2932.0,16642.0,1.0,0.0,3,100.0,0.0
2937.0,32255.0,1.0,0.0,1,100.0,0.0
2939.0,19997.0,1.0,0.0,1,100.0,0.0
2940.0,3767.0,1.0,0.0,2,100.0,0.0
2941.0,17352.0,0.5,0.5,2,50.0,50.0
2942.0,535.0,1.0,0.0,2,100.0,0.0
2943.0,2731.0,1.0,0.0,1,100.0,0.0
2944.0,1654.0,1.0,0.0,3,100.0,0.0
2947.0,658.0,1.0,0.0,7,100.0,0.0
2948.0,657.0,1.0,0.0,6,100.0,0.0
2949.0,646.0,0.7142857142857143,0.2857142857142857,7,71.43,28.57
2950.0,5689.0,1.0,0.0,1,100.0,0.0
2951.0,391.0,0.8333333333333334,0.16666666666666666,6,83.33,16.67
2953.0,772.0,1.0,0.0,3,100.0,0.0
2959.0,550.0,0.8,0.2,10,80.0,20.0
2966.0,404.0,1.0,0.0,2,100.0,0.0
2967.0,42196.0,1.0,0.0,1,100.0,0.0
2969.0,42726.0,1.0,0.0,1,100.0,0.0
2970.0,9343.0,1.0,0.0,2,100.0,0.0
2971.0,16858.0,1.0,0.0,1,100.0,0.0
2973.0,11562.0,1.0,0.0,1,100.0,0.0
2976.0,8649.0,1.0,0.0,2,100.0,0.0
2983.0,15247.0,1.0,0.0,3,100.0,0.0
2985.0,5548.0,1.0,0.0,5,100.0,0.0
2986.0,5549.0,0.3333333333333333,0.6666666666666666,3,33.33,66.67
2989.0,699.0,1.0,0.0,6,100.0,0.0
2990.0,709.0,0.625,0.375,8,62.5,37.5
2991.0,253.0,1.0,0.0,5,100.0,0.0
2992.0,13511.0,1.0,0.0,1,100.0,0.0
2993.0,660.0,0.875,0.125,8,87.5,12.5
2997.0,492.0,1.0,0.0,2,100.0,0.0
3000.0,128.0,1.0,0.0,5,100.0,0.0
3005.0,9481.0,0.6,0.4,5,60.0,40.0
3006.0,9008.0,1.0,0.0,2,100.0,0.0
3016.0,16281.0,0.5,0.5,2,50.0,50.0
3017.0,16288.0,1.0,0.0,1,100.0,0.0
3018.0,1694.0,1.0,0.0,2,100.0,0.0
3020.0,37094.0,0.0,1.0,2,0.0,100.0
3022.0,961.0,1.0,0.0,3,100.0,0.0
3024.0,24831.0,0.5,0.5,6,50.0,50.0
3030.0,11878.0,1.0,0.0,3,100.0,0.0
3032.0,11234.0,0.0,1.0,3,0.0,100.0
3033.0,957.0,0.0,1.0,1,0.0,100.0
3034.0,11886.0,1.0,0.0,2,100.0,0.0
3036.0,62204.0,0.5,0.5,2,50.0,50.0
3037.0,11040.0,1.0,0.0,2,100.0,0.0
3039.0,1621.0,1.0,0.0,4,100.0,0.0
3040.0,14035.0,1.0,0.0,1,100.0,0.0
3041.0,40771.0,1.0,0.0,1,100.0,0.0
3042.0,40772.0,1.0,0.0,1,100.0,0.0
3044.0,11498.0,1.0,0.0,2,100.0,0.0
3045.0,11790.0,1.0,0.0,1,100.0,0.0
3052.0,1832.0,0.5,0.5,2,50.0,50.0
3060.0,11663.0,1.0,0.0,1,100.0,0.0
3061.0,13485.0,1.0,0.0,3,100.0,0.0
3062.0,9289.0,1.0,0.0,2,100.0,0.0
3063.0,9264.0,1.0,0.0,1,100.0,0.0
3066.0,11165.0,0.5,0.5,2,50.0,50.0
3067.0,4203.0,1.0,0.0,1,100.0,0.0
3072.0,2039.0,1.0,0.0,1,100.0,0.0
3074.0,11943.0,1.0,0.0,2,100.0,0.0
3075.0,11481.0,1.0,0.0,1,100.0,0.0
3076.0,2690.0,1.0,0.0,3,100.0,0.0
3079.0,10399.0,0.0,1.0,1,0.0,100.0
3081.0,2668.0,1.0,0.0,6,100.0,0.0
3082.0,36643.0,0.5,0.5,8,50.0,50.0
3083.0,99.0,1.0,0.0,4,100.0,0.0
3087.0,9647.0,1.0,0.0,5,100.0,0.0
3088.0,11787.0,1.0,0.0,3,100.0,0.0
3089.0,5156.0,1.0,0.0,3,100.0,0.0
3093.0,29005.0,0.5,0.5,2,50.0,50.0
3094.0,26371.0,1.0,0.0,1,100.0,0.0
3095.0,596.0,1.0,0.0,1,100.0,0.0
3097.0,20334.0,1.0,0.0,2,100.0,0.0
3098.0,11393.0,1.0,0.0,2,100.0,0.0
3100.0,293.0,0.0,1.0,1,0.0,100.0
3101.0,10998.0,1.0,0.0,1,100.0,0.0
3102.0,12235.0,1.0,0.0,1,100.0,0.0
3104.0,9013.0,1.0,0.0,2,100.0,0.0
3105.0,11005.0,0.0,1.0,1,0.0,100.0
3107.0,2924.0,0.0,1.0,1,0.0,100.0
3108.0,177.0,1.0,0.0,2,100.0,0.0
3111.0,13681.0,1.0,0.0,1,100.0,0.0
3112.0,34760.0,1.0,0.0,1,100.0,0.0
3113.0,9946.0,0.75,0.25,4,75.0,25.0
3114.0,863.0,1.0,0.0,4,100.0,0.0
3117.0,22267.0,1.0,0.0,2,100.0,0.0
3127.0,13787.0,0.0,1.0,1,0.0,100.0
3129.0,9684.0,1.0,0.0,1,100.0,0.0
3130.0,9586.0,0.0,1.0,1,0.0,100.0
3134.0,777.0,1.0,0.0,1,100.0,0.0
3141.0,32669.0,0.5,0.5,2,50.0,50.0
3142.0,18161.0,1.0,0.0,1,100.0,0.0
3146.0,10402.0,0.0,1.0,2,0.0,100.0
3147.0,497.0,0.6666666666666666,0.3333333333333333,3,66.67,33.33
3148.0,1715.0,1.0,0.0,1,100.0,0.0
3150.0,42739.0,1.0,0.0,1,100.0,0.0
3152.0,25188.0,1.0,0.0,3,100.0,0.0
3153.0,15515.0,1.0,0.0,2,100.0,0.0
3155.0,1439.0,1.0,0.0,1,100.0,0.0
3157.0,10137.0,1.0,0.0,1,100.0,0.0
3160.0,334.0,0.6666666666666666,0.3333333333333333,3,66.67,33.33
3161.0,30237.0,1.0,0.0,1,100.0,0.0
3162.0,50116.0,0.0,1.0,1,0.0,100.0
3163.0,46435.0,1.0,0.0,1,100.0,0.0
3167.0,36492.0,1.0,0.0,1,100.0,0.0
3168.0,624.0,1.0,0.0,1,100.0,0.0
3169.0,26578.0,0.0,1.0,1,0.0,100.0
3173.0,9563.0,1.0,0.0,2,100.0,0.0
3174.0,1850.0,1.0,0.0,3,100.0,0.0
3175.0,926.0,0.6666666666666666,0.3333333333333333,3,66.67,33.33
3176.0,1213.0,1.0,0.0,1,100.0,0.0
3177.0,10471.0,0.5,0.5,2,50.0,50.0
3181.0,12524.0,1.0,0.0,1,100.0,0.0
3186.0,3558.0,1.0,0.0,3,100.0,0.0
3190.0,10384.0,0.0,1.0,2,0.0,100.0
3194.0,10236.0,1.0,0.0,1,100.0,0.0
3197.0,11851.0,0.6666666666666666,0.3333333333333333,3,66.67,33.33
3198.0,5924.0,1.0,0.0,6,100.0,0.0
3200.0,14886.0,1.0,0.0,2,100.0,0.0
3203.0,10493.0,0.5,0.5,2,50.0,50.0
3204.0,16241.0,1.0,0.0,2,100.0,0.0
3206.0,22160.0,1.0,0.0,1,100.0,0.0
3210.0,13342.0,1.0,0.0,1,100.0,0.0
3213.0,14919.0,1.0,0.0,2,100.0,0.0
3217.0,22692.0,1.0,0.0,1,100.0,0.0
3219.0,2990.0,1.0,0.0,1,100.0,0.0
3221.0,10831.0,1.0,0.0,1,100.0,0.0
3224.0,16672.0,1.0,0.0,1,100.0,0.0
3243.0,10406.0,1.0,0.0,1,100.0,0.0
3246.0,1883.0,1.0,0.0,1,100.0,0.0
3247.0,2005.0,1.0,0.0,3,100.0,0.0
3248.0,6279.0,0.0,1.0,1,0.0,100.0
3249.0,11087.0,0.5,0.5,2,50.0,50.0
3250.0,7305.0,1.0,0.0,1,100.0,0.0
3251.0,24735.0,1.0,0.0,1,100.0,0.0
3252.0,9475.0,1.0,0.0,2,100.0,0.0
3253.0,8872.0,1.0,0.0,1,100.0,0.0
3255.0,11287.0,1.0,0.0,1,100.0,0.0
3256.0,9869.0,0.5,0.5,2,50.0,50.0
3257.0,619.0,1.0,0.0,1,100.0,0.0
3258.0,9374.0,1.0,0.0,1,100.0,0.0
3260.0,8293.0,1.0,0.0,2,100.0,0.0
3261.0,11068.0,1.0,0.0,1,100.0,0.0
3264.0,10206.0,1.0,0.0,1,100.0,0.0
3265.0,11782.0,1.0,0.0,1,100.0,0.0
3266.0,10086.0,0.5,0.5,2,50.0,50.0
3267.0,9367.0,1.0,0.0,1,100.0,0.0
3271.0,9609.0,1.0,0.0,1,100.0,0.0
3273.0,4234.0,0.3333333333333333,0.6666666666666666,3,33.33,66.67
3274.0,9605.0,0.0,1.0,1,0.0,100.0
3285.0,1907.0,1.0,0.0,2,100.0,0.0
3294.0,30062.0,0.3333333333333333,0.6666666666666666,3,33.33,66.67
3295.0,62463.0,0.0,1.0,1,0.0,100.0
3300.0,2787.0,0.6,0.4,5,60.0,40.0
3306.0,28978.0,1.0,0.0,1,100.0,0.0
3307.0,901.0,1.0,0.0,1,100.0,0.0
3308.0,25010.0,1.0,0.0,1,100.0,0.0
3310.0,10098.0,1.0,0.0,3,100.0,0.0
3315.0,127602.0,0.0,1.0,1,0.0,100.0
3317.0,11004.0,1.0,0.0,2,100.0,0.0
3328.0,4816.0,1.0,0.0,1,100.0,0.0
3334.0,11016.0,1.0,0.0,4,100.0,0.0
3341.0,24481.0,1.0,0.0,3,100.0,0.0
3345.0,57855.0,0.0,1.0,1,0.0,100.0
3347.0,14280.0,1.0,0.0,1,100.0,0.0
3354.0,2067.0,0.6666666666666666,0.3333333333333333,3,66.67,33.33
3355.0,622.0,1.0,0.0,2,100.0,0.0
3358.0,12186.0,1.0,0.0,1,100.0,0.0
3359.0,20283.0,1.0,0.0,1,100.0,0.0
3360.0,5693.0,1.0,0.0,1,100.0,0.0
3362.0,968.0,1.0,0.0,2,100.0,0.0
3363.0,838.0,1.0,0.0,1,100.0,0.0
3364.0,16958.0,1.0,0.0,1,100.0,0.0
3365.0,3114.0,0.8,0.2,5,80.0,20.0
3368.0,12501.0,1.0,0.0,2,100.0,0.0
3372.0,15873.0,1.0,0.0,2,100.0,0.0
3379.0,35412.0,0.5,0.5,2,50.0,50.0
3384.0,8333.0,1.0,0.0,1,100.0,0.0
3386.0,820.0,1.0,0.0,2,100.0,0.0
3388.0,8989.0,1.0,0.0,1,100.0,0.0
3392.0,11157.0,1.0,0.0,1,100.0,0.0
3394.0,918.0,0.5,0.5,2,50.0,50.0
3405.0,10971.0,1.0,0.0,1,100.0,0.0
3406.0,23928.0,1.0,0.0,2,100.0,0.0
3408.0,462.0,0.75,0.25,4,75.0,25.0
3409.0,9532.0,0.8,0.2,5,80.0,20.0
3415.0,1396.0,0.0,1.0,1,0.0,100.0
3417.0,11570.0,1.0,0.0,1,100.0,0.0
3418.0,1541.0,1.0,0.0,2,100.0,0.0
3421.0,8469.0,1.0,0.0,2,100.0,0.0
3424.0,925.0,1.0,0.0,2,100.0,0.0
3429.0,54825.0,1.0,0.0,1,100.0,0.0
3431.0,14373.0,1.0,0.0,2,100.0,0.0
3433.0,26263.0,0.5,0.5,2,50.0,50.0
3434.0,34746.0,1.0,0.0,1,100.0,0.0
3435.0,996.0,1.0,0.0,6,100.0,0.0
3441.0,1880.0,1.0,0.0,1,100.0,0.0
3444.0,11690.0,0.5,0.5,2,50.0,50.0
3445.0,29143.0,1.0,0.0,1,100.0,0.0
3448.0,801.0,1.0,0.0,2,100.0,0.0
3450.0,11520.0,1.0,0.0,2,100.0,0.0
3459.0,33516.0,0.0,1.0,1,0.0,100.0
3461.0,9960.0,0.0,1.0,2,0.0,100.0
3462.0,3082.0,1.0,0.0,2,100.0,0.0
3467.0,24748.0,1.0,0.0,3,100.0,0.0
3470.0,9764.0,1.0,0.0,1,100.0,0.0
3471.0,840.0,1.0,0.0,2,100.0,0.0
3475.0,25673.0,1.0,0.0,1,100.0,0.0
3476.0,2291.0,1.0,0.0,1,100.0,0.0
3477.0,13531.0,1.0,0.0,1,100.0,0.0
3479.0,526.0,1.0,0.0,1,100.0,0.0
3480.0,13346.0,1.0,0.0,2,100.0,0.0
3481.0,243.0,0.75,0.25,4,75.0,25.0
3483.0,10501.0,1.0,0.0,1,100.0,0.0
3484.0,11478.0,0.0,1.0,1,0.0,100.0
3489.0,879.0,1.0,0.0,3,100.0,0.0
3492.0,85689.0,1.0,0.0,1,100.0,0.0
3494.0,17529.0,1.0,0.0,2,100.0,0.0
3496.0,118098.0,1.0,0.0,1,100.0,0.0
3498.0,11327.0,1.0,0.0,1,100.0,0.0
3499.0,1700.0,1.0,0.0,1,100.0,0.0
3503.0,593.0,1.0,0.0,1,100.0,0.0
3504.0,10774.0,1.0,0.0,5,100.0,0.0
3505.0,10083.0,1.0,0.0,2,100.0,0.0
3507.0,11356.0,1.0,0.0,1,100.0,0.0
3508.0,10747.0,0.6666666666666666,0.3333333333333333,3,66.67,33.33
3510.0,10559.0,1.0,0.0,1,100.0,0.0
3512.0,2621.0,1.0,0.0,1,100.0,0.0
3513.0,10479.0,0.5,0.5,2,50.0,50.0
3516.0,2006.0,1.0,0.0,1,100.0,0.0
3519.0,17339.0,1.0,0.0,1,100.0,0.0
3526.0,1552.0,1.0,0.0,2,100.0,0.0
3527.0,106.0,0.8,0.2,5,80.0,20.0
3535.0,1359.0,1.0,0.0,4,100.0,0.0
3538.0,10557.0,1.0,0.0,1,100.0,0.0
3545.0,10784.0,0.5,0.5,2,50.0,50.0
3546.0,10242.0,1.0,0.0,2,100.0,0.0
3549.0,4825.0,1.0,0.0,3,100.0,0.0
3550.0,11654.0,0.0,1.0,1,0.0,100.0
3551.0,10518.0,1.0,0.0,1,100.0,0.0
3553.0,18041.0,1.0,0.0,1,100.0,0.0
3554.0,14736.0,1.0,0.0,1,100.0,0.0
3555.0,3536.0,0.5,0.5,2,50.0,50.0
3556.0,1443.0,1.0,0.0,3,100.0,0.0
3557.0,10424.0,0.5,0.5,4,50.0,50.0
3559.0,28971.0,1.0,0.0,1,100.0,0.0
3563.0,9456.0,1.0,0.0,1,100.0,0.0
3564.0,889.0,0.6666666666666666,0.3333333333333333,3,66.67,33.33
3569.0,452.0,1.0,0.0,1,100.0,0.0
3572.0,39283.0,0.0,1.0,1,0.0,100.0
3576.0,12476.0,1.0,0.0,1,100.0,0.0
3577.0,5241.0,1.0,0.0,1,100.0,0.0
3578.0,98.0,1.0,0.0,6,100.0,0.0
3581.0,11129.0,1.0,0.0,3,100.0,0.0
3591.0,13105.0,1.0,0.0,1,100.0,0.0
3593.0,5491.0,0.0,1.0,1,0.0,100.0
3599.0,17889.0,0.0,1.0,1,0.0,100.0
3606.0,31516.0,1.0,0.0,2,100.0,0.0
3615.0,10567.0,1.0,0.0,2,100.0,0.0
3616.0,10642.0,0.0,1.0,1,0.0,100.0
3622.0,24918.0,1.0,0.0,1,100.0,0.0
3623.0,955.0,0.25,0.75,4,25.0,75.0
3624.0,8584.0,1.0,0.0,1,100.0,0.0
3627.0,16093.0,0.75,0.25,4,75.0,25.0
3629.0,962.0,1.0,0.0,1,100.0,0.0
3633.0,668.0,0.6,0.4,10,60.0,40.0
3634.0,23518.0,1.0,0.0,1,100.0,0.0
3635.0,691.0,0.8571428571428571,0.14285714285714285,7,85.71,14.29
3637.0,44018.0,1.0,0.0,1,100.0,0.0
3638.0,698.0,0.6666666666666666,0.3333333333333333,6,66.67,33.33
3639.0,682.0,0.8571428571428571,0.14285714285714285,7,85.71,14.29
3646.0,9600.0,1.0,0.0,1,100.0,0.0
3648.0,38006.0,0.6666666666666666,0.3333333333333333,3,66.67,33.33
3654.0,10911.0,1.0,0.0,1,100.0,0.0
3658.0,26912.0,1.0,0.0,1,100.0,0.0
3660.0,26953.0,0.3333333333333333,0.6666666666666666,3,33.33,66.67
3661.0,26954.0,0.0,1.0,1,0.0,100.0
3668.0,6003.0,1.0,0.0,2,100.0,0.0
3671.0,11072.0,0.5,0.5,2,50.0,50.0
3675.0,13368.0,1.0,0.0,4,100.0,0.0
3676.0,985.0,1.0,0.0,3,100.0,0.0
3677.0,14002.0,1.0,0.0,1,100.0,0.0
3678.0,541.0,1.0,0.0,2,100.0,0.0
3679.0,21137.0,1.0,0.0,1,100.0,0.0
3680.0,36724.0,1.0,0.0,1,100.0,0.0
3681.0,938.0,0.8333333333333334,0.16666666666666666,6,83.33,16.67
3682.0,10648.0,1.0,0.0,4,100.0,0.0
3684.0,10875.0,0.5,0.5,2,50.0,50.0
3686.0,1551.0,1.0,0.0,2,100.0,0.0
3688.0,10246.0,1.0,0.0,2,100.0,0.0
3693.0,15239.0,1.0,0.0,1,100.0,0.0
3696.0,15762.0,1.0,0.0,3,100.0,0.0
3697.0,169.0,0.3333333333333333,0.6666666666666666,3,33.33,66.67
3698.0,865.0,1.0,0.0,1,100.0,0.0
3699.0,9663.0,1.0,0.0,3,100.0,0.0
3702.0,9659.0,0.5,0.5,6,50.0,50.0
3703.0,8810.0,1.0,0.0,5,100.0,0.0
3704.0,9355.0,0.6,0.4,5,60.0,40.0
3705.0,1727.0,0.5,0.5,2,50.0,50.0
3706.0,635.0,1.0,0.0,1,100.0,0.0
3708.0,11495.0,1.0,0.0,1,100.0,0.0
3709.0,11428.0,0.0,1.0,1,0.0,100.0
3710.0,10117.0,0.0,1.0,1,0.0,100.0
3717.0,9679.0,0.5,0.5,4,50.0,50.0
3719.0,51333.0,1.0,0.0,1,100.0,0.0
3726.0,17814.0,1.0,0.0,2,100.0,0.0
3727.0,11879.0,1.0,0.0,1,100.0,0.0
3728.0,21128.0,1.0,0.0,1,100.0,0.0
3729.0,482.0,1.0,0.0,1,100.0,0.0
3730.0,592.0,1.0,0.0,4,100.0,0.0
3732.0,12611.0,1.0,0.0,1,100.0,0.0
3735.0,9040.0,1.0,0.0,1,100.0,0.0
3736.0,25364.0,1.0,0.0,1,100.0,0.0
3737.0,43002.0,1.0,0.0,1,100.0,0.0
3738.0,5121.0,0.6666666666666666,0.3333333333333333,3,66.67,33.33
3740.0,6978.0,0.6666666666666666,0.3333333333333333,6,66.67,33.33
3741.0,3133.0,1.0,0.0,1,100.0,0.0
3742.0,643.0,1.0,0.0,1,100.0,0.0
3744.0,479.0,0.5,0.5,2,50.0,50.0
3751.0,7443.0,1.0,0.0,4,100.0,0.0
3752.0,2123.0,1.0,0.0,1,100.0,0.0
3753.0,2024.0,1.0,0.0,1,100.0,0.0
3755.0,2133.0,1.0,0.0,2,100.0,0.0
3758.0,28774.0,1.0,0.0,1,100.0,0.0
3760.0,11598.0,0.0,1.0,1,0.0,100.0
3761.0,9702.0,1.0,0.0,1,100.0,0.0
3763.0,9873.0,1.0,0.0,2,100.0,0.0
3764.0,16820.0,1.0,0.0,1,100.0,0.0
3765.0,14864.0,0.5,0.5,2,50.0,50.0
3766.0,15379.0,0.5,0.5,2,50.0,50.0
3767.0,12764.0,0.0,1.0,1,0.0,100.0
3769.0,8348.0,0.6666666666666666,0.3333333333333333,3,66.67,33.33
3770.0,24099.0,1.0,0.0,2,100.0,0.0
3771.0,17897.0,1.0,0.0,1,100.0,0.0
3773.0,16094.0,1.0,0.0,1,100.0,0.0
3774.0,16096.0,0.0,1.0,1,0.0,100.0
3783.0,12706.0,0.3333333333333333,0.6666666666666666,3,33.33,66.67
3784.0,4244.0,1.0,0.0,1,100.0,0.0
3785.0,4247.0,1.0,0.0,2,100.0,0.0
3786.0,20770.0,1.0,0.0,2,100.0,0.0
3788.0,1052.0,1.0,0.0,1,100.0,0.0
3791.0,1788.0,0.6666666666666666,0.3333333333333333,3,66.67,33.33
3792.0,32275.0,1.0,0.0,2,100.0,0.0
3793.0,36657.0,0.6,0.4,5,60.0,40.0
3798.0,2655.0,0.75,0.25,4,75.0,25.0
3802.0,9278.0,0.0,1.0,1,0.0,100.0
3806.0,18118.0,0.5,0.5,2,50.0,50.0
3807.0,11940.0,1.0,0.0,1,100.0,0.0
3808.0,24167.0,1.0,0.0,1,100.0,0.0
3811.0,13783.0,1.0,0.0,2,100.0,0.0
3819.0,11830.0,1.0,0.0,1,100.0,0.0
3824.0,10641.0,0.0,1.0,1,0.0,100.0
3825.0,6282.0,1.0,0.0,4,100.0,0.0
3826.0,9383.0,0.6666666666666666,0.3333333333333333,6,66.67,33.33
3827.0,5551.0,0.0,1.0,1,0.0,100.0
3831.0,2360.0,1.0,0.0,1,100.0,0.0
3832.0,28043.0,1.0,0.0,1,100.0,0.0
3833.0,33468.0,0.6666666666666666,0.3333333333333333,3,66.67,33.33
3834.0,21866.0,1.0,0.0,2,100.0,0.0
3835.0,33408.0,0.0,1.0,1,0.0,100.0
3836.0,11589.0,1.0,0.0,3,100.0,0.0
3840.0,26515.0,1.0,0.0,2,100.0,0.0
3841.0,11856.0,0.5,0.5,2,50.0,50.0
3843.0,13567.0,0.4,0.6,5,40.0,60.0
3844.0,10860.0,0.5,0.5,2,50.0,50.0
3857.0,10391.0,1.0,0.0,1,100.0,0.0
3861.0,10393.0,1.0,0.0,2,100.0,0.0
3863.0,8843.0,1.0,0.0,3,100.0,0.0
3868.0,37136.0,0.4,0.6,5,40.0,60.0
3869.0,37137.0,0.3333333333333333,0.6666666666666666,3,33.33,66.67
3871.0,3110.0,1.0,0.0,2,100.0,0.0
3872.0,14698.0,0.5,0.5,2,50.0,50.0
3877.0,9651.0,0.0,1.0,2,0.0,100.0
3882.0,1588.0,1.0,0.0,2,100.0,0.0
3889.0,12211.0,0.0,1.0,1,0.0,100.0
3893.0,10480.0,1.0,0.0,1,100.0,0.0
3895.0,10685.0,0.0,1.0,1,0.0,100.0
3896.0,1619.0,1.0,0.0,1,100.0,0.0
3897.0,786.0,1.0,0.0,6,100.0,0.0
3906.0,10562.0,1.0,0.0,1,100.0,0.0
3908.0,12212.0,1.0,0.0,1,100.0,0.0
3910.0,16.0,0.0,1.0,1,0.0,100.0
3916.0,10637.0,1.0,0.0,4,100.0,0.0
3917.0,9003.0,1.0,0.0,1,100.0,0.0
3918.0,9064.0,0.5,0.5,2,50.0,50.0
3926.0,2160.0,1.0,0.0,1,100.0,0.0
3927.0,2161.0,1.0,0.0,2,100.0,0.0
3928.0,3073.0,1.0,0.0,1,100.0,0.0
3930.0,10973.0,1.0,0.0,3,100.0,0.0
3932.0,10787.0,1.0,0.0,2,100.0,0.0
3937.0,9507.0,1.0,0.0,1,100.0,0.0
3938.0,27475.0,0.5,0.5,4,50.0,50.0
3939.0,27764.0,0.0,1.0,3,0.0,100.0
3940.0,27767.0,0.0,1.0,2,0.0,100.0
3941.0,40760.0,0.5,0.5,2,50.0,50.0
3942.0,40446.0,0.5,0.5,2,50.0,50.0
3947.0,1485.0,1.0,0.0,2,100.0,0.0
3948.0,1597.0,0.5,0.5,2,50.0,50.0
3949.0,641.0,0.75,0.25,4,75.0,25.0
3950.0,10687.0,1.0,0.0,1,100.0,0.0
3952.0,6521.0,0.0,1.0,1,0.0,100.0
3953.0,10763.0,0.0,1.0,2,0.0,100.0
3962.0,28605.0,1.0,0.0,1,100.0,0.0
3964.0,13465.0,0.5,0.5,2,50.0,50.0
3965.0,27033.0,1.0,0.0,2,100.0,0.0
3966.0,20367.0,0.75,0.25,4,75.0,25.0
3967.0,71.0,1.0,0.0,1,100.0,0.0
3968.0,1636.0,0.0,1.0,1,0.0,100.0
3969.0,10647.0,1.0,0.0,1,100.0,0.0
3973.0,11531.0,0.5,0.5,2,50.0,50.0
3977.0,4327.0,0.3333333333333333,0.6666666666666666,3,33.33,66.67
3979.0,9678.0,1.0,0.0,2,100.0,0.0
3980.0,11978.0,1.0,0.0,2,100.0,0.0
3981.0,8870.0,0.3333333333333333,0.6666666666666666,3,33.33,66.67
3984.0,681.0,0.8333333333333334,0.16666666666666666,6,83.33,16.67
3985.0,11372.0,1.0,0.0,2,100.0,0.0
3986.0,8452.0,1.0,0.0,2,100.0,0.0
3988.0,8871.0,1.0,0.0,6,100.0,0.0
3991.0,10481.0,1.0,0.0,2,100.0,0.0
3992.0,10867.0,1.0,0.0,1,100.0,0.0
3994.0,9741.0,1.0,0.0,5,100.0,0.0
3996.0,146.0,1.0,0.0,2,100.0,0.0
3997.0,11849.0,1.0,0.0,2,100.0,0.0
3998.0,11983.0,0.0,1.0,1,0.0,100.0
